ID,LETO,AVTOR,MESTO,DRŽAVA,TABLATURA,INSTRUMENT,STRUNE,RAZPRAVA
8038,1829,"Beauplan, Amédée de",,,,guitar,,NE
8039,1829,"Beauplan, Amédée de",,,,guitar,,NE
8040,1829,"Beauplan, Amédée de",,,,guitar,,NE
8041,1829,"Adam, Adolphe",,,,guitar,,NE
8042,1829,"Neukäufler, Ferdinand",,,,guitar,,NE
8043,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8044,,,,,,guitar,,NE
8045,,"Rouget de Lisle, Claude-Joseph",,,,guitar,,NE
8046,,"Plantade?, Charles-Henri",,,,guitar,,NE
8047,,"Sellner?, Joseph",,,,"lute, guitar",,NE
8048,1830,,Frankfurt,Germany,,guitar,,NE
8049,1830,,Munich,Germany,,guitar,,NE
8050,1830,,Göttingen,Germany,,guitar,,NE
8051,1830,,Dresden,Germany,,guitar,,NE
8052,,,Mainz,Germany,,"lute, guitar",,NE
8053,,,Mainz,Germany,,guitar,,NE
8054,,,Mainz,Germany,,guitar,,NE
8055,,,,,,guitar,,NE
8056,,,Munich,Germany,,guitar,,NE
8057,,"Auber, Daniel-François-Esprit",Braunschweig,Germany,,guitar,,NE
8058,1830,"Call, Leonhard von",Paris,France,,guitar,,NE
8059,1830,"Call, Leonhard von",London,England,,guitar,,NE
8060,1830,"Cimarosa, Domenico",Philadelphia,USA,,guitar,,NE
8061,,"Dalayrac, Nicolas-Marie",Mainz,Germany,,guitar,,NE
8062,1830,"Geis, Johann Georg",Frankfurt,Germany,,guitar,,NE
8063,1830,"Giuliani, Mauro",Milan,Italy,,guitar,,NE
8064,,,Augsburg,Germany,,guitar,,NE
8065,1830,"Müller, Wenzel",Vienna,Austria,,guitar,,NE
8066,,"Salleneuve, Eduard",Berlin,Germany,,guitar,,NE
8067,1830,"Schmidt, August",Halle,Germany,,guitar,,NE
8068,1830,"Sor, Fernando",Paris,France,,guitar,,NE
8069,1830,"Sor, Fernando",Bonn,Germany,,guitar,,NE
8070,1830,"Sor, Fernando",Bonn,Germany,,guitar,,NE
8071,,"Stemmler, Joseph",Mainz,Germany,,guitar,,NE
8072,1830,,Prague,Czech Republic,,guitar,,NE
8073,1830,"Toeschi, Karl Theodor",Munich,Germany,,guitar,,NE
8074,,"Zumsteeg, Johann Rudolf",Vienna,Austria,,guitar,,NE
8075,,"Holzmann?, Roman",,,,guitar,,NE
8076,1830,"Passer, Alois Wolfgang",,,,"lute, guitar",,NE
8077,1830,,,,,guitar,,NE
8078,1830,"Boieldieu, Adrien",,,,guitar,,NE
8079,1830,"Weber, Carl Maria von",,,,guitar,,NE
8080,1830,"Rossini, Gioachino",,,,guitar,,NE
8081,1830,,,,,guitar,,NE
8082,1830,,,,,guitar,,NE
8083,1830,,,,,guitar,,NE
8084,1830,,,,,guitar,,NE
8085,1830,"Diabelli, Anton",,,,guitar,,NE
8086,,,,,,guitar,,NE
8087,,,,,,guitar,,NE
8088,,,,,,guitar,,NE
8089,,"Kozlík, Ondřej",,,,guitar,,NE
8090,1830,,,,,guitar,,NE
8091,1830,"Carulli, Ferdinando",,,,guitar,,NE
8092,1830,"Carulli, Ferdinando",,,,guitar,,NE
8093,1830,"Ehlers, Wilhelm",,,,guitar,,NE
8094,1830,"Seidel, Friedrich Ludwig",,,,guitar,,NE
8095,1830,"Himmel, Friedrich Heinrich",,,,guitar,,NE
8096,,"Lichtenstein, Karl August von",,,,guitar,,NE
8097,,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8098,1830,"Rastrelli, Joseph",,,,guitar,,NE
8099,,,,,,guitar,,NE
8100,1830,"Keller, Karl",,,,guitar,,NE
8101,,,,,,guitar,,NE
8102,,,,,,guitar,,NE
8103,,"Mösl, Martin",,,,guitar,,NE
8104,1830,"Oestreich, Carl Wilhelm Eduard",,,,guitar,,NE
8105,1830,"Oestreich, Carl Wilhelm Eduard",,,,guitar,,NE
8106,,,,,,guitar,,NE
8107,1830,,,,,guitar,,NE
8108,,"Wendt, Ernst Adolf",,,,guitar,,NE
8109,,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8110,,"Reichardt, Louise",,,,guitar,,NE
8111,1830,,,,,"lute, guitar",,NE
8112,,,,,,guitar,,NE
8113,,,,,,guitar,,NE
8114,1830,"Strauß, Joseph",,,,guitar,,NE
8115,,,,,,guitar,,NE
8116,,"Hassler, Hans Leo",,,,guitar,,NE
8117,1830,,,,,guitar,,NE
8118,1830,,,,,guitar,,NE
8119,1830,,,,,guitar,,NE
8120,1830,"Weber, Carl Maria von",,,,guitar,,NE
8121,1830,"Blom, Christian",,,,guitar,,NE
8122,1830,,,,,guitar,,NE
8123,1830,,,,,guitar,,NE
8124,,,,,,guitar,,NE
8125,1830,,,,,guitar,,NE
8126,,"Huber, Ferdinand Fürchtegott",,,,guitar,,NE
8127,,"Keller, Karl",,,,guitar,,NE
8128,1830,"Kuhlau, Friedrich",,,,guitar,,NE
8129,1830,,,,,guitar,,NE
8130,1830,,,,,guitar,,NE
8131,1830,"Boieldieu, Adrien",,,,guitar,,NE
8132,,"Keller, Karl",,,,guitar,,NE
8133,,"Kalliwoda, Johann Wenzel",,,,guitar,,NE
8134,,,,,,guitar,,NE
8135,1830,,,,,guitar,,NE
8136,1830,,,,,guitar,,NE
8137,,,,,,guitar,,NE
8138,1830,"Dalvimare, Martin-Pierre",,,,guitar,,NE
8139,,"Doche, Alexandre Pierre Joseph",,,,guitar,,NE
8140,,"Brand, Friedrich",,,,guitar,,NE
8141,,,,,,guitar,,NE
8142,,"Brand, Friedrich",,,,guitar,,NE
8143,,"Brand, Friedrich",,,,guitar,,NE
8144,,"Brand, Friedrich",,,,guitar,,NE
8145,,"Brand, Friedrich",,,,guitar,,NE
8146,,"Brand, Friedrich",,,,guitar,,NE
8147,,"Brand, Friedrich",,,,guitar,,NE
8148,,"Brand, Friedrich",,,,guitar,,NE
8149,,"Brand, Friedrich",,,,guitar,,NE
8150,,"Brand, Friedrich",,,,guitar,,NE
8151,,"Brand, Friedrich",,,,"lute, guitar",,NE
8152,,"Brand, Friedrich",,,,guitar,,NE
8153,,"Brand, Friedrich",,,,guitar,,NE
8154,,"Brand, Friedrich",,,,guitar,,NE
8155,,"Brand, Friedrich",,,,guitar,,NE
8156,,"Brand, Friedrich",,,,guitar,,NE
8157,,"Darr, Adam",,,,guitar,,NE
8158,,"Strauß, Johann",,,,guitar,,NE
8159,,"Darr, Adam",,,,guitar,,NE
8160,,"Darr, Adam",,,,guitar,,NE
8161,,"Darr, Adam",,,,guitar,,NE
8162,,"Darr, Adam",,,,guitar,,NE
8163,,"Darr, Adam",,,,guitar,,NE
8164,,"Darr, Adam",,,,guitar,,NE
8165,,"Darr, Adam",,,,guitar,,NE
8166,,"Darr, Adam",,,,guitar,,NE
8167,,"Darr, Adam",,,,guitar,,NE
8168,,"Call, Leonhard von",,,,"lute, guitar",,NE
8169,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8170,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8171,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8172,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8173,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8174,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8175,,"Auber, Daniel-François-Esprit",,,,"lute, guitar",,NE
8176,,"Küffner, Joseph",,,,guitar,,NE
8177,,"Fischer, Carl Ludwig",,,,guitar,,NE
8178,,,,,,guitar,,NE
8179,,,,,,guitar,,NE
8180,,"Dalayrac, Nicolas-Marie",,,,guitar,,NE
8181,,"Sowiń;ski, Wojciech",,,,guitar,,NE
8182,,"Panseron, Auguste-Mathieu",,,,guitar,,NE
8183,,"Almenräder, Carl",,,,guitar,,NE
8184,,,,,,guitar,,NE
8185,,"Labarre, Théodore",,,,guitar,,NE
8186,,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8187,,"Silcher, Friedrich",,,,guitar,,NE
8188,,"Silcher, Friedrich",,,,guitar,,NE
8189,1830,,,,,guitar,,NE
8190,1830,"Peellaert, Augustin-Philippe de",,,,"lute, guitar",,NE
8191,,,,,,guitar,,NE
8192,,,,,,guitar,,NE
8193,1830,"Salas, Francisco",,,,guitar,,NE
8194,1830,,,,,guitar,,NE
8195,1830,,,,,guitar,,NE
8196,1830,,,,,guitar,,NE
8197,1830,"Rosales, Antonio?",,,,guitar,,NE
8198,1830,"Rosales, Antonio?",,,,guitar,,NE
8199,1830,"Rosales, Antonio?",,,,guitar,,NE
8200,1830,"Rosales, Antonio?",,,,guitar,,NE
8201,1830,"Iradier Salaberri, Sebastián",,,,guitar,,NE
8202,1830,,,,,guitar,,NE
8203,1830,"Kleeberg, Christian Gottlieb",,,,guitar,,NE
8204,1830,"Mozart?, Wolfgang Amadeus",,,,guitar,,NE
8205,1830,,,,,guitar,,NE
8206,1830,,,,,guitar,,NE
8207,,"Diabelli, Anton",,,,"lute, guitar",,NE
8208,,"Gomis Colomer, José Melchor",Madrid,Spain,,guitar,,NE
8209,,"Hérold, Ferdinand",Hamburg,Germany,,guitar,,NE
8210,1831,"Diabelli, Anton",,,,guitar,,NE
8211,1831,,,,,guitar,,NE
8212,1831,,,,,guitar,,NE
8213,1831,,,,,guitar,,NE
8214,1831,,,,,guitar,,NE
8215,1831,,,,,guitar,,NE
8216,1831,"Schubert, Camille",,,,guitar,,NE
8217,1831,"Schubert, Camille",,,,guitar,,NE
8218,,"Kościuszko, Tadeusz",,,,guitar,,NE
8219,1831,"Beauplan, Amédée de",,,,guitar,,NE
8220,1831,,,,,guitar,,NE
8221,1831,"Küffner, Joseph",,,,guitar,,NE
8222,1831,"Küffner, Joseph",,,,guitar,,NE
8223,1831,"Küffner, Joseph",,,,guitar,,NE
8224,1831,"Küffner, Joseph",,,,guitar,,NE
8225,1831,"Küffner, Joseph",,,,guitar,,NE
8226,1831,"Küffner, Joseph",,,,guitar,,NE
8227,1831,"Küffner, Joseph",,,,guitar,,NE
8228,1831,"Küffner, Joseph",,,,"lute, guitar",,NE
8229,1831,"Rossini, Gioachino",,,,guitar,,NE
8230,1832,,Madrid,Spain,,guitar,,NE
8231,,"Fränzl, Ferdinand",Mainz,Germany,,guitar,,NE
8232,,"Fränzl, Ferdinand",Mainz,Germany,,guitar,,NE
8233,1832,"Kníže, František Max",Prague,Czech Republic,,guitar,,NE
8234,,"Moretti, Federico",Madrid,Spain,,guitar,,NE
8235,,"Zwyssig, Alberik",,,,guitar,,NE
8236,1832,,,,,guitar,,NE
8237,1832,,,,,guitar,,NE
8238,1832,"Legnani, Luigi",,,,guitar,,NE
8239,1832,,,,,guitar,,NE
8240,1832,"Rastrelli, Joseph",,,,guitar,,NE
8241,1832,"Lortzing, Albert",,,,guitar,,NE
8242,1832,"Donizetti, Gaetano",,,,guitar,,NE
8243,,,,,,"lute, guitar",,NE
8244,1832,"Bortnjanskij?, Dmitrij Stepanovič",,,,guitar,,NE
8245,1832,,,,,guitar,,NE
8246,1832,,,,,guitar,,NE
8247,,"Brand, Friedrich",,,,guitar,,NE
8248,,"Brand, Friedrich",,,,guitar,,NE
8249,1832,,,,,guitar,,NE
8250,1832,"Koßmaly, Karl",,,,guitar,,NE
8251,1832,,,,,guitar,,NE
8252,1832,,,,,guitar,,NE
8253,1832,"Küffner, Joseph",,,,"lute, guitar",,NE
8254,1832,"Küffner, Joseph",,,,"lute, guitar",,NE
8255,1832,"Küffner, Joseph",,,,"lute, guitar",,NE
8256,1832,"Küffner, Joseph",,,,"lute, guitar",,NE
8257,,"Beauplan, Amédée de",,,,guitar,,NE
8258,,"Beauplan, Amédée de",,,,guitar,,NE
8259,,"Beauplan, Amédée de",,,,guitar,,NE
8260,,"Beauplan, Amédée de",,,,guitar,,NE
8261,,"Eykens, Jean",,,,guitar,,NE
8262,,"Eykens, Jean",,,,guitar,,NE
8263,1832,"Küffner, Joseph",,,,guitar,,NE
8264,1832,"Ries, Ferdinand",,,,guitar,,NE
8265,1832,"Küffner, Joseph",,,,guitar,,NE
8266,1832,"Küffner, Joseph",,,,guitar,,NE
8267,1832,"Küffner, Joseph",,,,guitar,,NE
8268,1831,"Burckhardt, Salomon",,,,guitar,,NE
8269,,"Bornhardt, Johann Heinrich Carl",Braunschweig,Germany,,guitar,,NE
8270,1833,"Keller, Karl",Hannover,Germany,,guitar,,NE
8271,1833,"Keller, Karl",Hannover,Germany,,guitar,,NE
8272,1833,"Keller, Karl",Hannover,Germany,,guitar,,NE
8273,1833,,Munich,Germany,,guitar,,NE
8274,1833,,Munich,Germany,,guitar,,NE
8275,1833,"Silcher, Friedrich",Tübingen,Germany,,guitar,,NE
8276,,"Sterkel, Johann Franz Xaver",Mainz,Germany,,guitar,,NE
8277,1833,,,,,guitar,,NE
8278,1833,,,,,guitar,,NE
8279,,"Call, Leonhard von",,,,"lute, guitar",,NE
8280,,"Kanne, Friedrich August",,,,guitar,,NE
8281,1833,"Cherubini, Luigi",,,,guitar,,NE
8282,1833,"Grell, Eduard",,,,guitar,,NE
8283,,"Hertel, Peter Ludwig",,,,guitar,,NE
8284,,"Hertel, Peter Ludwig",,,,guitar,,NE
8285,,"Hertel, Peter Ludwig",,,,guitar,,NE
8286,,"Hertel, Peter Ludwig",,,,guitar,,NE
8287,,"Hertel, Peter Ludwig",,,,guitar,,NE
8288,,"Hertel, Peter Ludwig",,,,guitar,,NE
8289,,"Hertel, Peter Ludwig",,,,guitar,,NE
8290,,"Hertel, Peter Ludwig",,,,guitar,,NE
8291,,"Hertel, Peter Ludwig",,,,guitar,,NE
8292,,"Hertel, Peter Ludwig",,,,guitar,,NE
8293,,,,,,guitar,,NE
8294,,"Bergt, Christian Gottlob August",,,,guitar,,NE
8295,,"Kreutzer, Conradin",,,,guitar,,NE
8296,,,,,,guitar,,NE
8297,1833,"Müller, Wenzel",,,,guitar,,NE
8298,,"Harder, August",,,,guitar,,NE
8299,,"Bornhardt, Johann Heinrich Carl",,,,guitar,,NE
8300,1833,,,,,guitar,,NE
8301,,"Call, Leonhard von",,,,guitar,,NE
8302,1833,,,,,guitar,,NE
8303,,"Proch, Heinrich",,,,guitar,,NE
8304,,"Donizetti, Gaetano",,,,guitar,,NE
8305,1833,"Béancourt, Philippe Alexis",,,,guitar,,NE
8306,1833,"Béancourt, Philippe Alexis",,,,guitar,,NE
8307,,"Gevers, Jean",,,,guitar,,NE
8308,,"Gevers, Jean",,,,guitar,,NE
8309,,"Gevers, Jean",,,,guitar,,NE
8310,,"Aerts, Frans Willem",,,,guitar,,NE
8311,,"Aerts, Frans Willem",,,,guitar,,NE
8312,,"Grisar, Albert",,,,guitar,,NE
8313,1833,"Küffner, Joseph",,,,guitar,,NE
8314,1833,"Küffner, Joseph",,,,"lute, guitar",,NE
8315,1833,"Küffner, Joseph",,,,"lute, guitar",,NE
8316,,"Melia, Gabriello",,,,guitar,,NE
8317,,"Eberwein, Carl",,,,"lute, guitar",,NE
8318,,,,,,guitar,,NE
8319,1833,,,,,guitar,,NE
8320,1834,"Almenräder, Carl",Prague,Czech Republic,,guitar,,NE
8321,1834,"Generali, Pietro",Philadelphia,USA,,guitar,,NE
8322,,"Himmel, Friedrich Heinrich",Mainz,Germany,,guitar,,NE
8323,1834,"Keller, Karl",Bonn,Germany,,guitar,,NE
8324,1834,"Keller, Karl",Bonn,Germany,,guitar,,NE
8325,1834,"Kreutzer, Conradin",,,,"lute, guitar",,NE
8326,1834,"Kracher, Andrae",,,,guitar,,NE
8327,1834,"Hackel, Anton",,,,guitar,,NE
8328,1834,"Cherubini, Luigi",,,,guitar,,NE
8329,1834,"Cherubini, Luigi",,,,guitar,,NE
8330,,"Kreutzer, Conradin",,,,guitar,,NE
8331,,"Kreutzer, Conradin",,,,guitar,,NE
8332,1834,,,,,guitar,,NE
8333,1834,,,,,guitar,,NE
8334,1834,,,,,guitar,,NE
8335,1834,,,,,guitar,,NE
8336,1834,"Mayer, Karl Conrad",,,,guitar,,NE
8337,,"Glinka, Michail Ivanovič",,,,guitar,,NE
8338,,"Anton, Johann Daniel",,,,guitar,,NE
8339,,"Nelson, Sydney",,,,guitar,,NE
8340,,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8341,,"Götze?, Johann Nikolaus Konrad",,,,guitar,,NE
8342,1834,"Küffner, Joseph",,,,guitar,,NE
8343,,,,,,guitar,,NE
8344,,"Loewe, Carl",,,,guitar,,NE
8345,,"Eberwein, Carl",,,,guitar,,NE
8346,1834,"Küffner, Joseph",,,,guitar,,NE
8347,,"Neukäufler, Ferdinand",,,,guitar,,NE
8348,,"Strunz, Georg Jacob",,,,guitar,,NE
8349,,"Schnyder von Wartensee, Franz Xaver",,,,guitar,,NE
8350,,"Meyerbeer, Giacomo",,,,guitar,,NE
8351,1834,"Meyerbeer, Giacomo",,,,guitar,,NE
8352,1834,"Götze, Johann Nikolaus Konrad",,,,guitar,,NE
8353,1834,"Pacini, Giovanni",,,,guitar,,NE
8354,1834,,,,,guitar,,NE
8355,1835,,Bern,Switzerland,,guitar,,NE
8356,1835,"Arnold, Friedrich Wilhelm",Cologne,Germany,,guitar,,NE
8357,,"Bornhardt, Johann Heinrich Carl",Braunschweig,Germany,,guitar,,NE
8358,1835,"Feltre, Alphonse Clarke de",Mainz,Germany,,guitar,,NE
8359,,"Himmel, Friedrich Heinrich",Vienna,Austria,,guitar,,NE
8360,1835,"Huber, Ferdinand Fürchtegott",Basel,Switzerland,,guitar,,NE
8361,1835,"Huber, Ferdinand Fürchtegott",Basel,Switzerland,,guitar,,NE
8362,1835,"Huber, Ferdinand Fürchtegott",Basel,Switzerland,,guitar,,NE
8363,1835,"Huber, Ferdinand Fürchtegott",Basel,Switzerland,,guitar,,NE
8364,1835,"Labitzky, Josef",Prague,Czech Republic,,"lute, guitar",,NE
8365,,"Mozart, Wolfgang Amadeus",Mainz,Germany,,guitar,,NE
8366,,"Puget, Louise-Françoise",Mainz,Germany,,guitar,,NE
8367,,"Fahrbach, Philipp",,,,"lute, guitar",,NE
8368,1835,,,,,guitar,,NE
8369,1835,,,,,guitar,,NE
8370,,,,,,guitar,,NE
8371,1835,"Loewe, Carl",,,,guitar,,NE
8372,1835,"Loewe, Carl",,,,guitar,,NE
8373,1835,"Blangini, Felice",,,,guitar,,NE
8374,1835,"Cherubini, Luigi",,,,guitar,,NE
8375,1835,"Methfessel, Albert",,,,guitar,,NE
8376,,,,,,guitar,,NE
8377,1835,,,,,guitar,,NE
8378,1835,,,,,guitar,,NE
8379,1835,,,,,guitar,,NE
8380,1835,,,,,guitar,,NE
8381,1835,,,,,guitar,,NE
8382,,"Kestner, August",,,,guitar,,NE
8383,1835,"Stoll, Franz de Paula",,,,guitar,,NE
8384,1835,,,,,"lute, guitar",,NE
8385,1835,,,,,guitar,,NE
8386,,"Bayer, Eduard",,,,guitar,,NE
8387,,"Brand, Friedrich",,,,guitar,,NE
8388,,"Brand, Friedrich",,,,guitar,,NE
8389,,"Brand, Friedrich",,,,guitar,,NE
8390,,"Brand, Friedrich",,,,guitar,,NE
8391,,"Auber, Daniel-François-Esprit",,,,guitar,,NE
8392,1835,"Lagoanère, Chevalier de",,,,guitar,,NE
8393,1835,"Tulou, Jean-Louis",,,,"lute, guitar",,NE
8394,1835,"Tulou, Jean-Louis",,,,"lute, guitar",,NE
8395,1835,"Lachner, Franz Paul",,,,guitar,,NE
8396,1835,"Hackel, Anton",,,,guitar,,NE
8397,1835,"Garisch, Peter",,,,guitar,,NE
8398,1835,"Romagnesi, Antoine Joseph Michael",,,,guitar,,NE
8399,1835,"Loewe, Carl",,,,guitar,,NE
8400,1835,"Seyfried, Ignaz Ritter von",,,,guitar,,NE
8401,1835,"Seyfried, Ignaz Ritter von",,,,guitar,,NE
8402,1835,"Andrade, Jean Auguste",,,,guitar,,NE
8403,1835,"Held, Bruno",,,,guitar,,NE
8404,1835,"Held, Bruno",,,,guitar,,NE
8405,1835,"Romagnesi, Antoine Joseph Michael",,,,guitar,,NE
8406,1835,"Stössel, Nikolaus",,,,guitar,,NE
8407,1835,"Labarre, Théodore",,,,guitar,,NE
8408,1835,"Neukäufler, Ferdinand",,,,guitar,,NE
8409,1835,"Neukäufler, Ferdinand",,,,guitar,,NE
8410,1835,,,,,guitar,,NE
8411,1835,"Alary, Jules-Eugène-Abraham",,,,guitar,,NE
8412,1835,"Lenz, Leopold",,,,guitar,,NE
8413,1835,"Häser, August Ferdinand",,,,guitar,,NE
8414,1835,"Plantade, Charles-Henri",,,,guitar,,NE
8415,1835,"Koßmaly, Karl",,,,guitar,,NE
8416,1835,"Markwort, Johann Christian",,,,guitar,,NE
8417,1835,"Duval, Edmond",,,,guitar,,NE
8418,1835,"Küffner, Joseph",,,,guitar,,NE
8419,1835,"Küffner, Joseph",,,,guitar,,NE
8420,1835,"Küffner, Joseph",,,,guitar,,NE
8421,1835,"Küffner, Joseph",,,,guitar,,NE
8422,1836,"Call, Leonhard von",,,,"lute, guitar",,NE
8423,1836,"Call, Leonhard von",,,,guitar,,NE
8424,1836,,,,,guitar,,NE
8425,,"Loewe, Carl",,,,guitar,,NE
8426,1836,,,,,guitar,,NE
8427,1836,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8428,,,,,,guitar,,NE
8429,1836,,,,,guitar,,NE
8430,1836,,,,,guitar,,NE
8431,,"Darr, Adam",,,,guitar,,NE
8432,,"Darr, Adam",,,,guitar,,NE
8433,,"Darr, Adam",,,,guitar,,NE
8434,1836,"Anton, Johann Daniel",,,,guitar,,NE
8435,1836,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8436,1836,"Lachner, Franz Paul",,,,guitar,,NE
8437,1836,"Almenräder, Carl",,,,guitar,,NE
8438,1836,"Spohr, Ferdinand",,,,guitar,,NE
8439,1836,,,,,guitar,,NE
8440,1836,"Adam, Adolphe",,,,guitar,,NE
8441,1836,"Grisar, Albert",,,,guitar,,NE
8442,1836,"Tomášek, Václav Jan",,,,guitar,,NE
8443,1836,"Schneider, Friedrich",,,,guitar,,NE
8444,1836,"Küffner, Joseph",,,,"lute, guitar",,NE
8445,1836,"Lachner, Franz Paul",,,,guitar,,NE
8446,1836,,,,,guitar,,NE
8447,1836,"Rossini, Gioachino",,,,guitar,,NE
8448,1836,"Späth, Andreas",,,,guitar,,NE
8449,1836,"Andrade, Jean Auguste",,,,guitar,,NE
8450,1836,"Romagnesi, Antoine Joseph Michael",,,,guitar,,NE
8451,1836,,,,,guitar,,NE
8452,1836,"Späth, Andreas",,,,guitar,,NE
8453,1836,"Focke, Hendrik Charles",,,,guitar,,NE
8454,1836,"Häser, August Ferdinand",,,,guitar,,NE
8455,1836,"Lachner, Franz Paul",,,,guitar,,NE
8456,1836,,,,,guitar,,NE
8457,1836,"Reissiger, Friedrich August",,,,guitar,,NE
8458,1836,"Rietz, Julius",,,,guitar,,NE
8459,1836,"Küffner, Joseph",,,,"lute, guitar",,NE
8460,1836,"Stössel, Nikolaus",,,,guitar,,NE
8461,1836,"Häser, August Ferdinand",,,,guitar,,NE
8462,1836,"Anton, Johann Daniel",,,,guitar,,NE
8463,1836,"Lachner, Franz Paul",,,,guitar,,NE
8464,1836,"Schubert, Franz",,,,guitar,,NE
8465,1837,,Madrid,Spain,,guitar,,NE
8466,1837,"García, Manuel",Madrid,Spain,,guitar,,NE
8467,,"Mozart, Wolfgang Amadeus",Mainz,Germany,,guitar,,NE
8468,,"Mozart, Wolfgang Amadeus",Mainz,Germany,,guitar,,NE
8469,1837,"Beethoven, Ludwig van",,,,guitar,,NE
8470,,,,,,guitar,,NE
8471,,"Halévy, Fromental",,,,guitar,,NE
8472,1837,"Lortzing, Albert",,,,guitar,,NE
8473,,,,,,guitar,,NE
8474,1837,"Küffner, Joseph",,,,guitar,,NE
8475,1837,"Lindpaintner, Peter Josef von",,,,guitar,,NE
8476,1837,"Bayer, Wilhelm",,,,guitar,,NE
8477,1837,"Marschner, Heinrich August",,,,guitar,,NE
8478,1837,"Grisar, Albert",,,,guitar,,NE
8479,1837,"Seyfried, Ignaz Ritter von",,,,guitar,,NE
8480,1837,"Grisar, Albert",,,,guitar,,NE
8481,1837,"Grisar, Albert",,,,guitar,,NE
8482,1837,"Grisar, Albert",,,,guitar,,NE
8483,1837,"Grisar, Albert",,,,guitar,,NE
8484,1837,"Reissiger, Carl Gottlieb",,,,guitar,,NE
8485,1837,"Tomášek, Václav Jan",,,,guitar,,NE
8486,1837,"Häser?, Christian Wilhelm",,,,guitar,,NE
8487,1837,"Heuschkel, Johann Peter",,,,guitar,,NE
8488,1837,"Bayer, Wilhelm",,,,guitar,,NE
8489,1837,,,,,guitar,,NE
8490,1837,"Burbure de Wesembeek, Léon-Philippe-Marie",,,,guitar,,NE
8491,1837,"Häser, August Ferdinand",,,,guitar,,NE
8492,1837,"Häser, August Ferdinand",,,,guitar,,NE
8493,1837,"Häser, August Ferdinand",,,,guitar,,NE
8494,1837,"Burbure de Wesembeek, Léon-Philippe-Marie",,,,guitar,,NE
8495,1837,"Bayer, Wilhelm",,,,guitar,,NE
8496,1837,"Föppl, Anton Carl",,,,guitar,,NE
8497,1837,"Koßmaly, Karl",,,,guitar,,NE
8498,1837,"Monpou, Hippolyte",,,,guitar,,NE
8499,1837,"Stössel, Nikolaus",,,,guitar,,NE
8500,1837,"Stössel, Nikolaus",,,,guitar,,NE
8501,1837,"Plantade, Charles-Henri",,,,guitar,,NE
8502,1837,"Heuschkel, Johann Peter",,,,guitar,,NE
8503,1837,"Heuschkel, Johann Peter",,,,guitar,,NE
8504,1837,"Puget, Louise-Françoise",,,,guitar,,NE
8505,1837,"Puget, Louise-Françoise",,,,guitar,,NE
8506,1837,"Kulenkamp, Georg Karl",,,,guitar,,NE
8507,1837,"Kulenkamp, Georg Karl",,,,guitar,,NE
8508,1837,"Häser, August Ferdinand",,,,guitar,,NE
8509,1837,,,,,guitar,,NE
8510,1837,"Kulenkamp, Georg Karl",,,,guitar,,NE
8511,1837,"Puget, Louise-Françoise",,,,guitar,,NE
8512,1837,"Puget, Louise-Françoise",,,,guitar,,NE
8513,1837,"Neukäufler, Ferdinand",,,,guitar,,NE
8514,1837,"Louis, Nicolas",,,,guitar,,NE
8515,1837,"Neuland, Wilhelm",,,,guitar,,NE
8516,1837,,,,,guitar,,NE
8517,1837,"Kulenkamp, Georg Karl",,,,guitar,,NE
8518,1837,"Rosenkrantz, Joachim Friedrich Wilhelm",,,,"lute, guitar",,NE
8519,1837,,,,,guitar,,NE
8520,1837,"Spohr, Louis",,,,guitar,,NE
8521,1838,"Kulenkamp, Georg Karl",Mainz,Germany,,guitar,,NE
8522,,"Egger, Franz Xaver",,,,guitar,,NE
8523,1838,"Adam, Adolphe",,,,guitar,,NE
8524,,"Diabelli, Anton",,,,guitar,,NE
8525,1838,"Rottmanner, Eduard",,,,guitar,,NE
8526,1838,"Call, Leonhard von",,,,guitar,,NE
8527,1838,"Heuschkel, Johann Peter",,,,guitar,,NE
8528,1838,"Léonard, Hubert",,,,guitar,,NE
8529,1838,"Kulenkamp, Georg Karl",,,,guitar,,NE
8530,1838,"Späth, Andreas",,,,"lute, guitar",,NE
8531,1838,"Späth, Andreas",,,,guitar,,NE
8532,1838,"Späth, Andreas",,,,guitar,,NE
8533,1838,"Banck, Carl Ludwig Albert",,,,guitar,,NE
8534,1838,,,,,guitar,,NE
8535,1838,"Lagoanère, Chevalier de",,,,guitar,,NE
8536,1838,"Monpou, Hippolyte",,,,guitar,,NE
8537,1838,"Bellini, Vincenzo",,,,guitar,,NE
8538,1838,"Späth, Andreas",,,,guitar,,NE
8539,1838,"Späth, Andreas",,,,guitar,,NE
8540,1838,"Späth, Andreas",,,,guitar,,NE
